movement_id,train_number,day,from_station,to_station,entry_time,exit_time,train_id,section_id
420,11012,2.0,BND,NHU,06:46:00,06:45:00,12,15
421,11012,2.0,NHU,MLND,06:45:00,06:43:00,12,16
422,11012,2.0,MLND,TNA,06:43:00,06:38:00,12,17
423,11012,2.0,TNA,KLVA,06:40:00,06:36:00,12,18
424,11012,2.0,KLVA,MBQ,06:36:00,06:32:00,12,19
425,11012,2.0,MBQ,DIVA,06:32:00,06:30:00,12,20
426,11012,2.0,DIVA,KOPR,06:30:00,06:26:00,12,21
427,11012,2.0,KOPR,DI,06:26:00,06:25:00,12,22
428,11012,2.0,DI,THK,06:25:00,06:23:00,12,23
429,11012,2.0,THK,KYN,06:23:00,06:18:00,12,24
430,11012,2.0,KYN,VLDI,06:20:00,06:17:00,12,25
431,11012,2.0,VLDI,ULNR,06:17:00,06:15:00,12,26
432,11012,2.0,ULNR,ABH,06:15:00,06:12:00,12,27
433,11012,2.0,ABH,BUD,06:12:00,06:04:00,12,28
434,11012,2.0,BUD,VGI,06:04:00,05:53:00,12,29
435,11012,2.0,VGI,SHLU,05:53:00,05:49:00,12,30
436,11012,2.0,SHLU,NRL,05:49:00,05:44:00,12,31
437,11012,2.0,NRL,BVS,05:44:00,05:37:00,12,32
438,11012,2.0,BVS,KJT,05:37:00,05:28:00,12,33
439,11012,2.0,KJT,PDI,05:30:00,05:23:00,12,34
440,11012,2.0,PDI,KAD,05:23:00,04:53:00,12,35
441,11012,2.0,KAD,LNL,04:55:00,04:43:00,12,36
442,11012,2.0,LNL,MVL,04:45:00,04:37:00,12,37
443,11012,2.0,MVL,KMST,04:37:00,04:28:00,12,38
444,11012,2.0,KMST,KNHE,04:28:00,04:24:00,12,39
445,11012,2.0,KNHE,VDN,04:24:00,04:18:00,12,40
446,11012,2.0,VDN,TGN,04:18:00,04:14:00,12,41
447,11012,2.0,TGN,GRWD,04:14:00,04:11:00,12,42
448,11012,2.0,DEHR,AKRD,04:05:00,04:00:00,12,45
449,11012,2.0,AKRD,CCH,04:00:00,03:56:00,12,46
450,11012,2.0,CCH,PMP,03:56:00,03:54:00,12,47
451,11012,2.0,PMP,KSWD,03:54:00,03:52:00,12,48
452,11012,2.0,KSWD,DAPD,03:52:00,03:48:00,12,49
453,11012,2.0,DAPD,KK,03:48:00,03:46:00,12,50
454,11012,2.0,KK,SVJR,03:46:00,03:42:00,12,51
455,11012,2.0,SVJR,PUNE,03:42:00,03:30:00,12,52
456,11013,1.0,VVH,GC,22:36:00,22:38:00,13,12
457,11013,1.0,GC,VK,22:38:00,22:41:00,13,13
458,11013,1.0,BND,NHU,22:45:00,22:47:00,13,15
459,11013,1.0,NHU,MLND,22:47:00,22:49:00,13,16
460,11013,1.0,MLND,TNA,22:49:00,22:53:00,13,17
461,11013,1.0,TNA,KLVA,22:55:00,22:57:00,13,18
462,11013,1.0,KLVA,MBQ,22:57:00,23:01:00,13,19
463,11013,1.0,MBQ,DIVA,23:01:00,23:04:00,13,20
464,11013,1.0,DIVA,KOPR,23:04:00,23:08:00,13,21
465,11013,1.0,KOPR,DI,23:08:00,23:09:00,13,22
466,11013,1.0,DI,THK,23:09:00,23:10:00,13,23
467,11013,1.0,THK,KYN,23:10:00,23:13:00,13,24
468,11013,1.0,KYN,VLDI,23:18:00,23:21:00,13,25
469,11013,1.0,VLDI,ULNR,23:21:00,23:23:00,13,26
470,11013,1.0,ULNR,ABH,23:23:00,23:25:00,13,27
471,11013,1.0,ABH,BUD,23:25:00,23:34:00,13,28
472,11013,1.0,BUD,VGI,23:34:00,23:46:00,13,29
473,11013,1.0,VGI,SHLU,23:46:00,23:50:00,13,30
474,11013,1.0,SHLU,NRL,23:50:00,23:55:00,13,31
475,11013,2.0,BVS,KJT,00:02:00,00:10:00,13,33
476,11013,2.0,KJT,PDI,00:10:00,00:13:00,13,34
477,11013,2.0,PDI,KAD,00:13:00,00:37:00,13,35
478,11013,2.0,KAD,LNL,00:37:00,00:41:00,13,36
479,11013,2.0,LNL,MVL,00:41:00,00:49:00,13,37
480,11013,2.0,MVL,KMST,00:49:00,00:58:00,13,38
481,11013,2.0,KMST,KNHE,00:58:00,01:03:00,13,39
482,11013,2.0,KNHE,VDN,01:03:00,01:09:00,13,40
483,11013,2.0,VDN,TGN,01:09:00,01:14:00,13,41
484,11013,2.0,TGN,GRWD,01:14:00,01:17:00,13,42
485,11013,2.0,DEHR,AKRD,01:24:00,01:30:00,13,45
486,11013,2.0,AKRD,CCH,01:30:00,01:33:00,13,46
487,11013,2.0,CCH,PMP,01:33:00,01:36:00,13,47
488,11013,2.0,PMP,KSWD,01:36:00,01:38:00,13,48
489,11013,2.0,KSWD,DAPD,01:38:00,01:42:00,13,49
490,11013,2.0,DAPD,KK,01:42:00,01:45:00,13,50
491,11013,2.0,KK,SVJR,01:45:00,01:49:00,13,51
492,11013,2.0,SVJR,PUNE,01:49:00,01:50:00,13,52
493,11014,2.0,VVH,GC,14:25:00,14:22:00,14,12
494,11014,2.0,GC,VK,14:22:00,14:12:00,14,13
495,11014,2.0,BND,NHU,14:02:00,13:58:00,14,15
496,11014,2.0,NHU,MLND,13:58:00,13:52:00,14,16
497,11014,2.0,MLND,TNA,13:52:00,13:44:00,14,17
498,11014,2.0,TNA,KLVA,13:45:00,13:41:00,14,18
499,11014,2.0,KLVA,MBQ,13:41:00,13:37:00,14,19
500,11014,2.0,MBQ,DIVA,13:37:00,13:35:00,14,20
501,11014,2.0,DIVA,KOPR,13:35:00,13:31:00,14,21
502,11014,2.0,KOPR,DI,13:31:00,13:30:00,14,22
503,11014,2.0,DI,THK,13:30:00,13:28:00,14,23
504,11014,2.0,THK,KYN,13:28:00,13:24:00,14,24
505,11014,2.0,KYN,VLDI,13:25:00,13:23:00,14,25
506,11014,2.0,VLDI,ULNR,13:23:00,13:21:00,14,26
507,11014,2.0,ULNR,ABH,13:21:00,13:18:00,14,27
508,11014,2.0,ABH,BUD,13:18:00,13:09:00,14,28
509,11014,2.0,BUD,VGI,13:09:00,12:56:00,14,29
510,11014,2.0,VGI,SHLU,12:56:00,12:52:00,14,30
511,11014,2.0,SHLU,NRL,12:52:00,12:47:00,14,31
512,11014,2.0,NRL,BVS,12:47:00,12:39:00,14,32
513,11014,2.0,BVS,KJT,12:39:00,12:31:00,14,33
514,11014,2.0,KJT,PDI,12:31:00,12:28:00,14,34
515,11014,2.0,PDI,KAD,12:28:00,12:03:00,14,35
516,11014,2.0,KAD,LNL,12:03:00,11:59:00,14,36
517,11014,2.0,LNL,MVL,11:59:00,11:51:00,14,37
518,11014,2.0,MVL,KMST,11:51:00,11:41:00,14,38
519,11014,2.0,KMST,KNHE,11:41:00,11:35:00,14,39
520,11014,2.0,KNHE,VDN,11:35:00,11:29:00,14,40
521,11014,2.0,VDN,TGN,11:29:00,11:25:00,14,41
522,11014,2.0,TGN,GRWD,11:25:00,11:21:00,14,42
523,11014,2.0,DEHR,AKRD,11:13:00,11:08:00,14,45
524,11014,2.0,AKRD,CCH,11:08:00,11:04:00,14,46
525,11014,2.0,CCH,PMP,11:04:00,11:01:00,14,47
526,11014,2.0,PMP,KSWD,11:01:00,10:59:00,14,48
527,11014,2.0,KSWD,DAPD,10:59:00,10:54:00,14,49
528,11014,2.0,DAPD,KK,10:54:00,10:52:00,14,50
529,11014,2.0,KK,SVJR,10:52:00,10:48:00,14,51
530,11014,2.0,SVJR,PUNE,10:48:00,10:35:00,14,52
531,11017,1.0,DR,MTN,21:30:00,21:31:00,15,8
532,11017,1.0,MTN,SIN,21:31:00,21:34:00,15,9
533,11017,1.0,SIN,CLA,21:34:00,21:36:00,15,10
534,11017,1.0,CLA,VVH,21:36:00,21:39:00,15,11
535,11017,1.0,VVH,GC,21:39:00,21:40:00,15,12
536,11017,1.0,GC,VK,21:40:00,21:44:00,15,13
537,11017,1.0,BND,NHU,21:47:00,21:49:00,15,15
538,11017,1.0,NHU,MLND,21:49:00,21:51:00,15,16
539,11017,1.0,MLND,TNA,21:51:00,21:53:00,15,17
540,11017,1.0,TNA,KLVA,21:53:00,21:56:00,15,18
541,11017,1.0,KLVA,MBQ,21:56:00,22:00:00,15,19
542,11017,1.0,MBQ,DIVA,22:00:00,22:03:00,15,20
543,11017,1.0,DIVA,KOPR,22:03:00,22:07:00,15,21
544,11017,1.0,KOPR,DI,22:07:00,22:08:00,15,22
545,11017,1.0,DI,THK,22:08:00,22:09:00,15,23
546,11017,1.0,THK,KYN,22:09:00,22:13:00,15,24
547,11017,1.0,KYN,VLDI,22:15:00,22:18:00,15,25
548,11017,1.0,VLDI,ULNR,22:18:00,22:20:00,15,26
549,11017,1.0,ULNR,ABH,22:20:00,22:23:00,15,27
550,11017,1.0,ABH,BUD,22:23:00,22:32:00,15,28
551,11017,1.0,BUD,VGI,22:32:00,22:44:00,15,29
552,11017,1.0,VGI,SHLU,22:44:00,22:49:00,15,30
553,11017,1.0,SHLU,NRL,22:49:00,22:54:00,15,31
554,11017,1.0,NRL,BVS,22:54:00,23:01:00,15,32
555,11017,1.0,BVS,KJT,23:01:00,23:08:00,15,33
556,11017,1.0,KJT,PDI,23:10:00,23:15:00,15,34
557,11017,1.0,PDI,KAD,23:15:00,23:47:00,15,35
558,11017,1.0,KAD,LNL,23:47:00,23:53:00,15,36
559,11017,2.0,MVL,KMST,00:02:00,00:11:00,15,38
560,11017,2.0,KMST,KNHE,00:11:00,00:16:00,15,39
561,11017,2.0,KNHE,VDN,00:16:00,00:21:00,15,40
562,11017,2.0,VDN,TGN,00:21:00,00:25:00,15,41
563,11017,2.0,TGN,GRWD,00:25:00,00:28:00,15,42
564,11017,2.0,DEHR,AKRD,00:35:00,00:40:00,15,45
565,11017,2.0,AKRD,CCH,00:40:00,00:43:00,15,46
566,11017,2.0,CCH,PMP,00:43:00,00:46:00,15,47
567,11017,2.0,PMP,KSWD,00:46:00,00:48:00,15,48
568,11017,2.0,KSWD,DAPD,00:48:00,00:52:00,15,49
569,11017,2.0,DAPD,KK,00:52:00,00:54:00,15,50
570,11017,2.0,KK,SVJR,00:54:00,00:58:00,15,51
571,11017,2.0,SVJR,PUNE,00:58:00,01:00:00,15,52
572,11018,2.0,DR,MTN,None,05:48:00,16,8
573,11018,2.0,MTN,SIN,05:48:00,05:45:00,16,9
574,11018,2.0,SIN,CLA,05:45:00,05:42:00,16,10
575,11018,2.0,CLA,VVH,05:42:00,05:39:00,16,11
576,11018,2.0,VVH,GC,05:39:00,05:37:00,16,12
577,11018,2.0,GC,VK,05:37:00,05:32:00,16,13
578,11018,2.0,BND,NHU,05:28:00,05:26:00,16,15
579,11018,2.0,NHU,MLND,05:26:00,05:23:00,16,16
580,11018,2.0,MLND,TNA,05:23:00,05:20:00,16,17
581,11018,2.0,TNA,KLVA,05:20:00,05:17:00,16,18
582,11018,2.0,KLVA,MBQ,05:17:00,05:11:00,16,19
583,11018,2.0,MBQ,DIVA,05:11:00,05:08:00,16,20
584,11018,2.0,DIVA,KOPR,05:08:00,05:03:00,16,21
585,11018,2.0,KOPR,DI,05:03:00,05:01:00,16,22
586,11018,2.0,DI,THK,05:01:00,04:59:00,16,23
587,11018,2.0,THK,KYN,04:59:00,04:54:00,16,24
588,11018,2.0,KYN,VLDI,04:55:00,04:52:00,16,25
589,11018,2.0,VLDI,ULNR,04:52:00,04:50:00,16,26
590,11018,2.0,ULNR,ABH,04:50:00,04:47:00,16,27
591,11018,2.0,ABH,BUD,04:47:00,04:38:00,16,28
592,11018,2.0,BUD,VGI,04:38:00,04:25:00,16,29
593,11018,2.0,VGI,SHLU,04:25:00,04:20:00,16,30
594,11018,2.0,SHLU,NRL,04:20:00,04:15:00,16,31
595,11018,2.0,NRL,BVS,04:15:00,04:07:00,16,32
596,11018,2.0,BVS,KJT,04:07:00,03:58:00,16,33
597,11018,2.0,KJT,PDI,03:58:00,03:55:00,16,34
598,11018,2.0,PDI,KAD,03:55:00,03:30:00,16,35
599,11018,2.0,KAD,LNL,03:30:00,03:24:00,16,36
600,11018,2.0,LNL,MVL,03:25:00,03:17:00,16,37
601,11018,2.0,MVL,KMST,03:17:00,03:08:00,16,38
602,11018,2.0,KMST,KNHE,03:08:00,03:04:00,16,39
603,11018,2.0,KNHE,VDN,03:04:00,02:58:00,16,40
604,11018,2.0,VDN,TGN,02:58:00,02:54:00,16,41
605,11018,2.0,TGN,GRWD,02:54:00,02:51:00,16,42
606,11018,2.0,DEHR,AKRD,02:45:00,02:40:00,16,45
607,11018,2.0,AKRD,CCH,02:40:00,02:36:00,16,46
608,11018,2.0,CCH,PMP,02:36:00,02:34:00,16,47
609,11018,2.0,PMP,KSWD,02:34:00,02:32:00,16,48
610,11018,2.0,KSWD,DAPD,02:32:00,02:28:00,16,49
611,11018,2.0,DAPD,KK,02:28:00,02:26:00,16,50
612,11018,2.0,KK,SVJR,02:26:00,02:22:00,16,51
613,11018,2.0,SVJR,PUNE,02:22:00,02:10:00,16,52
614,11019,1.0,CSMT,MSD,15:10:00,15:11:00,17,1
615,11019,1.0,MSD,SNRD,15:11:00,15:13:00,17,2
616,11019,1.0,SNRD,BY,15:13:00,15:16:00,17,3
617,11019,1.0,CRD,PR,15:18:00,15:21:00,17,6
618,11019,1.0,PR,DR,15:21:00,15:23:00,17,7
619,11019,1.0,DR,MTN,15:25:00,15:26:00,17,8
620,11019,1.0,MTN,SIN,15:26:00,15:29:00,17,9
621,11019,1.0,SIN,CLA,15:29:00,15:31:00,17,10
622,11019,1.0,CLA,VVH,15:31:00,15:33:00,17,11
623,11019,1.0,VVH,GC,15:33:00,15:34:00,17,12
624,11019,1.0,GC,VK,15:34:00,15:38:00,17,13
625,11019,1.0,BND,NHU,15:41:00,15:43:00,17,15
626,11019,1.0,NHU,MLND,15:43:00,15:44:00,17,16
627,11019,1.0,MLND,TNA,15:44:00,15:47:00,17,17
628,11019,1.0,TNA,KLVA,15:47:00,15:49:00,17,18
629,11019,1.0,KLVA,MBQ,15:49:00,15:53:00,17,19
630,11019,1.0,MBQ,DIVA,15:53:00,15:55:00,17,20
631,11019,1.0,DIVA,KOPR,15:55:00,15:59:00,17,21
632,11019,1.0,KOPR,DI,15:59:00,16:00:00,17,22
633,11019,1.0,DI,THK,16:00:00,16:02:00,17,23
634,11019,1.0,THK,KYN,16:02:00,16:05:00,17,24
635,11019,1.0,KYN,VLDI,16:10:00,16:12:00,17,25
636,11019,1.0,VLDI,ULNR,16:12:00,16:14:00,17,26
637,11019,1.0,ULNR,ABH,16:14:00,16:16:00,17,27
638,11019,1.0,ABH,BUD,16:16:00,16:24:00,17,28
639,11019,1.0,BUD,VGI,16:24:00,16:34:00,17,29
640,11019,1.0,VGI,SHLU,16:34:00,16:37:00,17,30
641,11019,1.0,SHLU,NRL,16:37:00,16:41:00,17,31
642,11019,1.0,NRL,BVS,16:41:00,16:48:00,17,32
643,11019,1.0,BVS,KJT,16:48:00,16:53:00,17,33
644,11019,1.0,KJT,PDI,16:55:00,17:00:00,17,34
645,11019,1.0,PDI,KAD,17:00:00,17:36:00,17,35
646,11019,1.0,KAD,LNL,17:36:00,17:43:00,17,36
647,11019,1.0,LNL,MVL,17:45:00,17:53:00,17,37
648,11019,1.0,MVL,KMST,17:53:00,18:04:00,17,38
649,11019,1.0,KMST,KNHE,18:04:00,18:09:00,17,39
650,11019,1.0,KNHE,VDN,18:09:00,18:15:00,17,40
651,11019,1.0,VDN,TGN,18:15:00,18:20:00,17,41
652,11019,1.0,TGN,GRWD,18:20:00,18:23:00,17,42
653,11019,1.0,DEHR,AKRD,18:31:00,18:37:00,17,45
654,11019,1.0,AKRD,CCH,18:37:00,18:41:00,17,46
655,11019,1.0,CCH,PMP,18:41:00,18:44:00,17,47
656,11019,1.0,PMP,KSWD,18:44:00,18:46:00,17,48
657,11019,1.0,KSWD,DAPD,18:46:00,18:51:00,17,49
658,11019,1.0,DAPD,KK,18:51:00,18:53:00,17,50
659,11019,1.0,KK,SVJR,18:53:00,18:57:00,17,51
660,11019,1.0,SVJR,PUNE,18:57:00,19:00:00,17,52
661,11020,2.0,DAPD,KK,23:58:00,23:56:00,18,50
662,11020,2.0,KK,SVJR,23:56:00,23:52:00,18,51
663,11020,2.0,SVJR,PUNE,23:52:00,23:45:00,18,52
664,11020,3.0,CSMT,MSD,None,03:51:00,18,1
665,11020,3.0,MSD,SNRD,03:51:00,03:47:00,18,2
666,11020,3.0,SNRD,BY,03:47:00,03:41:00,18,3
667,11020,3.0,CRD,PR,03:35:00,03:28:00,18,6
668,11020,3.0,PR,DR,03:28:00,03:24:00,18,7
669,11020,3.0,DR,MTN,03:25:00,03:23:00,18,8
670,11020,3.0,MTN,SIN,03:23:00,03:20:00,18,9
671,11020,3.0,SIN,CLA,03:20:00,03:18:00,18,10
672,11020,3.0,CLA,VVH,03:18:00,03:15:00,18,11
673,11020,3.0,VVH,GC,03:15:00,03:14:00,18,12
674,11020,3.0,GC,VK,03:14:00,03:10:00,18,13
675,11020,3.0,BND,NHU,03:06:00,03:05:00,18,15
676,11020,3.0,NHU,MLND,03:05:00,03:03:00,18,16
677,11020,3.0,MLND,TNA,03:03:00,02:59:00,18,17
678,11020,3.0,TNA,KLVA,03:00:00,02:57:00,18,18
679,11020,3.0,KLVA,MBQ,02:57:00,02:53:00,18,19
680,11020,3.0,MBQ,DIVA,02:53:00,02:50:00,18,20
681,11020,3.0,DIVA,KOPR,02:50:00,02:46:00,18,21
682,11020,3.0,KOPR,DI,02:46:00,02:45:00,18,22
683,11020,3.0,DI,THK,02:45:00,02:43:00,18,23
684,11020,3.0,THK,KYN,02:43:00,02:39:00,18,24
685,11020,3.0,KYN,VLDI,02:40:00,02:37:00,18,25
686,11020,3.0,VLDI,ULNR,02:37:00,02:34:00,18,26
687,11020,3.0,ULNR,ABH,02:34:00,02:32:00,18,27
688,11020,3.0,ABH,BUD,02:32:00,02:23:00,18,28
689,11020,3.0,BUD,VGI,02:23:00,02:10:00,18,29
690,11020,3.0,VGI,SHLU,02:10:00,02:06:00,18,30
691,11020,3.0,SHLU,NRL,02:06:00,02:01:00,18,31
692,11020,3.0,NRL,BVS,02:01:00,01:53:00,18,32
693,11020,3.0,BVS,KJT,01:53:00,01:44:00,18,33
694,11020,3.0,KJT,PDI,01:45:00,01:38:00,18,34
695,11020,3.0,PDI,KAD,01:38:00,01:02:00,18,35
696,11020,3.0,KAD,LNL,01:02:00,00:54:00,18,36
697,11020,3.0,LNL,MVL,00:55:00,00:47:00,18,37
698,11020,3.0,MVL,KMST,00:47:00,00:38:00,18,38
699,11020,3.0,KMST,KNHE,00:38:00,00:34:00,18,39
700,11020,3.0,KNHE,VDN,00:34:00,00:28:00,18,40
701,11020,3.0,VDN,TGN,00:28:00,00:24:00,18,41
702,11020,3.0,TGN,GRWD,00:24:00,00:21:00,18,42
703,11020,3.0,DEHR,AKRD,00:15:00,00:10:00,18,45
704,11020,3.0,AKRD,CCH,00:10:00,00:06:00,18,46
705,11020,3.0,CCH,PMP,00:06:00,00:04:00,18,47
706,11020,3.0,PMP,KSWD,00:04:00,00:02:00,18,48
707,11023,1.0,CSMT,MSD,17:50:00,17:51:00,19,1
708,11023,1.0,MSD,SNRD,17:51:00,17:53:00,19,2
709,11023,1.0,SNRD,BY,17:53:00,17:55:00,19,3
710,11023,1.0,CRD,PR,17:58:00,18:00:00,19,6
711,11023,1.0,PR,DR,18:00:00,18:02:00,19,7
712,11023,1.0,DR,MTN,18:04:00,18:05:00,19,8
713,11023,1.0,MTN,SIN,18:05:00,18:08:00,19,9
714,11023,1.0,SIN,CLA,18:08:00,18:11:00,19,10
715,11023,1.0,CLA,VVH,18:11:00,18:13:00,19,11
716,11023,1.0,VVH,GC,18:13:00,18:14:00,19,12
717,11023,1.0,GC,VK,18:14:00,18:18:00,19,13
718,11023,1.0,BND,NHU,18:22:00,18:23:00,19,15
719,11023,1.0,NHU,MLND,18:23:00,18:25:00,19,16
720,11023,1.0,MLND,TNA,18:25:00,18:28:00,19,17
721,11023,1.0,TNA,KLVA,18:28:00,18:30:00,19,18
722,11023,1.0,KLVA,MBQ,18:30:00,18:35:00,19,19
723,11023,1.0,MBQ,DIVA,18:35:00,18:37:00,19,20
724,11023,1.0,DIVA,KOPR,18:37:00,18:42:00,19,21
725,11023,1.0,KOPR,DI,18:42:00,18:43:00,19,22
726,11023,1.0,DI,THK,18:43:00,18:44:00,19,23
727,11023,1.0,THK,KYN,18:44:00,18:48:00,19,24
728,11023,1.0,KYN,VLDI,18:50:00,18:53:00,19,25
729,11023,1.0,VLDI,ULNR,18:53:00,18:54:00,19,26
730,11023,1.0,ULNR,ABH,18:54:00,18:57:00,19,27
731,11023,1.0,ABH,BUD,18:57:00,19:05:00,19,28
732,11023,1.0,BUD,VGI,19:05:00,19:16:00,19,29
733,11023,1.0,VGI,SHLU,19:16:00,19:21:00,19,30
734,11023,1.0,SHLU,NRL,19:21:00,19:25:00,19,31
735,11023,1.0,NRL,BVS,19:25:00,19:32:00,19,32
736,11023,1.0,BVS,KJT,19:32:00,19:38:00,19,33
737,11023,1.0,KJT,PDI,19:40:00,19:44:00,19,34
738,11023,1.0,PDI,KAD,19:44:00,20:14:00,19,35
739,11023,1.0,KAD,LNL,20:16:00,20:23:00,19,36
740,11023,1.0,LNL,MVL,20:25:00,20:31:00,19,37
741,11023,1.0,MVL,KMST,20:31:00,20:38:00,19,38
742,11023,1.0,KMST,KNHE,20:38:00,20:42:00,19,39
743,11023,1.0,KNHE,VDN,20:42:00,20:46:00,19,40
744,11023,1.0,VDN,TGN,20:46:00,20:50:00,19,41
745,11023,1.0,TGN,GRWD,20:52:00,20:55:00,19,42
746,11023,1.0,DEHR,AKRD,21:05:00,21:11:00,19,45
747,11023,1.0,AKRD,CCH,21:11:00,21:14:00,19,46
748,11023,1.0,CCH,PMP,21:14:00,21:16:00,19,47
749,11023,1.0,PMP,KSWD,21:18:00,21:20:00,19,48
750,11023,1.0,KSWD,DAPD,21:20:00,21:24:00,19,49
751,11023,1.0,DAPD,KK,21:24:00,21:26:00,19,50
752,11023,1.0,KK,SVJR,21:28:00,21:33:00,19,51
753,11023,1.0,SVJR,PUNE,21:35:00,21:55:00,19,52
754,11024,2.0,CSMT,MSD,None,11:52:00,20,1
755,11024,2.0,MSD,SNRD,11:52:00,11:49:00,20,2
756,11024,2.0,SNRD,BY,11:49:00,11:43:00,20,3
757,11024,2.0,CRD,PR,11:38:00,11:33:00,20,6
758,11024,2.0,PR,DR,11:33:00,11:28:00,20,7
759,11024,2.0,DR,MTN,11:30:00,11:27:00,20,8
760,11024,2.0,MTN,SIN,11:27:00,11:24:00,20,9
761,11024,2.0,SIN,CLA,11:24:00,11:21:00,20,10
762,11024,2.0,CLA,VVH,11:21:00,11:18:00,20,11
763,11024,2.0,VVH,GC,11:18:00,11:16:00,20,12
764,11024,2.0,GC,VK,11:16:00,11:12:00,20,13
765,11024,2.0,BND,NHU,11:08:00,11:06:00,20,15
766,11024,2.0,NHU,MLND,11:06:00,11:03:00,20,16
767,11024,2.0,MLND,TNA,11:03:00,10:58:00,20,17
768,11024,2.0,TNA,KLVA,11:00:00,10:56:00,20,18
769,11024,2.0,KLVA,MBQ,10:56:00,10:52:00,20,19
770,11024,2.0,MBQ,DIVA,10:52:00,10:50:00,20,20
771,11024,2.0,DIVA,KOPR,10:50:00,10:46:00,20,21
772,11024,2.0,KOPR,DI,10:46:00,10:45:00,20,22
773,11024,2.0,DI,THK,10:45:00,10:43:00,20,23
774,11024,2.0,THK,KYN,10:43:00,10:35:00,20,24
775,11024,2.0,KYN,VLDI,10:40:00,10:34:00,20,25
776,11024,2.0,VLDI,ULNR,10:34:00,10:32:00,20,26
777,11024,2.0,ULNR,ABH,10:32:00,10:30:00,20,27
778,11024,2.0,ABH,BUD,10:30:00,10:24:00,20,28
779,11024,2.0,BUD,VGI,10:24:00,10:16:00,20,29
780,11024,2.0,VGI,SHLU,10:16:00,10:13:00,20,30
781,11024,2.0,SHLU,NRL,10:13:00,10:09:00,20,31
782,11024,2.0,NRL,BVS,10:10:00,10:00:00,20,32
783,11024,2.0,BVS,KJT,10:00:00,09:49:00,20,33
784,11024,2.0,KJT,PDI,09:50:00,09:42:00,20,34
785,11024,2.0,PDI,KAD,09:42:00,09:04:00,20,35
786,11024,2.0,KAD,LNL,09:05:00,08:54:00,20,36
787,11024,2.0,LNL,MVL,08:55:00,08:45:00,20,37
788,11024,2.0,MVL,KMST,08:45:00,08:33:00,20,38
789,11024,2.0,KMST,KNHE,08:33:00,08:27:00,20,39
790,11024,2.0,KNHE,VDN,08:27:00,08:20:00,20,40
791,11024,2.0,VDN,TGN,08:20:00,08:13:00,20,41
792,11024,2.0,TGN,GRWD,08:15:00,08:07:00,20,42
793,11024,2.0,DEHR,AKRD,07:55:00,07:48:00,20,45
794,11024,2.0,AKRD,CCH,07:48:00,07:43:00,20,46
795,11024,2.0,CCH,PMP,07:43:00,07:39:00,20,47
796,11024,2.0,PMP,KSWD,07:40:00,07:37:00,20,48
797,11024,2.0,KSWD,DAPD,07:37:00,07:32:00,20,49
798,11024,2.0,DAPD,KK,07:32:00,07:29:00,20,50
799,11024,2.0,KK,SVJR,07:30:00,07:24:00,20,51
800,11024,2.0,SVJR,PUNE,07:25:00,06:50:00,20,52
801,11025,1.0,DIVA,KOPR,08:21:00,08:14:00,21,21
802,11025,1.0,KOPR,DI,08:14:00,08:13:00,21,22
803,11025,1.0,DI,THK,08:13:00,08:10:00,21,23
804,11025,1.0,THK,KYN,08:10:00,08:00:00,21,24
805,11025,1.0,KJT,PDI,10:00:00,10:06:00,21,34
806,11025,1.0,PDI,KAD,10:06:00,10:46:00,21,35
807,11025,1.0,KAD,LNL,10:46:00,10:53:00,21,36
808,11025,1.0,LNL,MVL,10:55:00,11:00:00,21,37
809,11025,1.0,MVL,KMST,11:00:00,11:06:00,21,38
810,11025,1.0,KMST,KNHE,11:06:00,11:09:00,21,39
811,11025,1.0,KNHE,VDN,11:09:00,11:13:00,21,40
812,11025,1.0,VDN,TGN,11:13:00,11:16:00,21,41
813,11025,1.0,TGN,GRWD,11:16:00,11:18:00,21,42
814,11025,1.0,DEHR,AKRD,11:23:00,11:26:00,21,45
815,11025,1.0,AKRD,CCH,11:26:00,11:28:00,21,46
816,11025,1.0,CCH,PMP,11:30:00,11:35:00,21,47
817,11025,1.0,PMP,KSWD,11:35:00,11:39:00,21,48
818,11025,1.0,KSWD,DAPD,11:39:00,11:47:00,21,49
819,11025,1.0,DAPD,KK,11:47:00,11:51:00,21,50
820,11025,1.0,KK,SVJR,11:51:00,11:59:00,21,51
821,11025,1.0,SVJR,PUNE,11:59:00,12:05:00,21,52
822,11026,1.0,DIVA,KOPR,16:28:00,16:35:00,22,21
823,11026,1.0,KOPR,DI,16:35:00,16:37:00,22,22
824,11026,1.0,DI,THK,16:37:00,16:40:00,22,23
825,11026,1.0,THK,KYN,16:40:00,16:45:00,22,24
826,11026,1.0,KJT,PDI,14:55:00,14:47:00,22,34
827,11026,1.0,PDI,KAD,14:47:00,14:07:00,22,35
828,11026,1.0,KAD,LNL,14:07:00,13:58:00,22,36
829,11026,1.0,LNL,MVL,14:00:00,13:51:00,22,37
830,11026,1.0,MVL,KMST,13:51:00,13:41:00,22,38
831,11026,1.0,KMST,KNHE,13:41:00,13:37:00,22,39
832,11026,1.0,KNHE,VDN,13:37:00,13:31:00,22,40
833,11026,1.0,VDN,TGN,13:31:00,13:27:00,22,41
834,11026,1.0,TGN,GRWD,13:27:00,13:24:00,22,42
835,11026,1.0,DEHR,AKRD,13:17:00,13:11:00,22,45
836,11026,1.0,AKRD,CCH,13:11:00,13:06:00,22,46
837,11026,1.0,CCH,PMP,13:08:00,13:03:00,22,47
