train_number,station_code,sequence_number,arrival_time,departure_time,day
19568,DI,2.0,19:24:00,19:24:00,1.0
19568,THK,3.0,19:26:00,19:26:00,1.0
19568,KYN,4.0,19:40:00,19:45:00,1.0
19568,VLDI,5.0,19:48:00,19:48:00,1.0
19568,ULNR,6.0,19:50:00,19:50:00,1.0
19568,ABH,7.0,19:53:00,19:53:00,1.0
19568,BUD,8.0,20:03:00,20:03:00,1.0
19568,VGI,9.0,20:16:00,20:16:00,1.0
19568,SHLU,10.0,20:21:00,20:21:00,1.0
19568,NRL,11.0,20:27:00,20:27:00,1.0
19568,BVS,12.0,20:35:00,20:35:00,1.0
19568,KJT,13.0,20:44:00,20:44:00,1.0
19568,PDI,14.0,20:47:00,20:47:00,1.0
19568,KAD,15.0,21:13:00,21:13:00,1.0
19568,LNL,16.0,21:18:00,21:20:00,1.0
19568,MVL,17.0,21:27:00,21:27:00,1.0
19568,KMST,18.0,21:36:00,21:36:00,1.0
19568,KNHE,19.0,21:41:00,21:41:00,1.0
19568,VDN,20.0,21:46:00,21:46:00,1.0
19568,TGN,21.0,21:50:00,21:50:00,1.0
19568,GRWD,22.0,21:53:00,21:53:00,1.0
19568,DEHR,23.0,22:00:00,22:00:00,1.0
19568,AKRD,24.0,22:05:00,22:05:00,1.0
19568,CCH,25.0,22:08:00,22:08:00,1.0
19568,PMP,26.0,22:11:00,22:11:00,1.0
19568,KSWD,27.0,22:13:00,22:13:00,1.0
19568,DAPD,28.0,22:17:00,22:17:00,1.0
19568,KK,29.0,22:19:00,22:19:00,1.0
19568,SVJR,30.0,22:23:00,22:23:00,1.0
19568,PUNE,31.0,22:25:00,22:30:00,1.0
19568,BGWI,,None,None,
51027,CSMT,1.0,None,22:55:00,1.0
51027,MSD,2.0,22:56:00,22:56:00,1.0
51027,SNRD,3.0,22:58:00,22:58:00,1.0
51027,BY,4.0,23:01:00,23:01:00,1.0
51027,CRD,5.0,23:03:00,23:03:00,1.0
51027,PR,6.0,23:06:00,23:06:00,1.0
51027,DR,7.0,23:08:00,23:10:00,1.0
51027,MTN,8.0,23:11:00,23:11:00,1.0
51027,SIN,9.0,23:14:00,23:14:00,1.0
51027,CLA,10.0,23:16:00,23:16:00,1.0
51027,VVH,11.0,23:18:00,23:18:00,1.0
51027,GC,12.0,23:20:00,23:20:00,1.0
51027,VK,13.0,23:23:00,23:23:00,1.0
51027,BND,14.0,23:26:00,23:26:00,1.0
51027,NHU,15.0,23:28:00,23:28:00,1.0
51027,MLND,16.0,23:30:00,23:30:00,1.0
51027,TNA,17.0,23:33:00,23:35:00,1.0
51027,KLVA,18.0,23:37:00,23:37:00,1.0
51027,MBQ,19.0,23:40:00,23:40:00,1.0
51027,DIVA,20.0,23:42:00,23:42:00,1.0
51027,KOPR,21.0,23:45:00,23:45:00,1.0
51027,DI,22.0,23:46:00,23:46:00,1.0
51027,THK,23.0,23:47:00,23:47:00,1.0
51027,KYN,24.0,23:50:00,23:55:00,1.0
51027,VLDI,1.0,00:03:00,00:03:00,2.0
51027,ULNR,2.0,00:08:00,00:10:00,2.0
51027,ABH,3.0,00:16:00,00:18:00,2.0
51027,BUD,4.0,00:24:00,00:26:00,2.0
51027,VGI,5.0,00:35:00,00:35:00,2.0
51027,SHLU,6.0,00:38:00,00:38:00,2.0
51027,NRL,7.0,00:42:00,00:42:00,2.0
51027,BVS,8.0,00:48:00,00:48:00,2.0
51027,KJT,9.0,00:53:00,00:55:00,2.0
51027,PDI,10.0,01:00:00,01:00:00,2.0
51027,KAD,11.0,01:38:00,01:40:00,2.0
51027,LNL,12.0,01:53:00,01:55:00,2.0
51027,MVL,13.0,02:02:00,02:02:00,2.0
51027,KMST,14.0,02:11:00,02:13:00,2.0
51027,KNHE,15.0,02:16:00,02:16:00,2.0
51027,VDN,16.0,02:20:00,02:20:00,2.0
51027,TGN,17.0,02:23:00,02:25:00,2.0
51027,GRWD,18.0,02:29:00,02:29:00,2.0
51027,DEHR,19.0,02:38:00,02:40:00,2.0
51027,AKRD,20.0,02:51:00,02:51:00,2.0
51027,CCH,21.0,02:58:00,03:00:00,2.0
51027,PMP,22.0,03:03:00,03:05:00,2.0
51027,KSWD,23.0,03:10:00,03:10:00,2.0
51027,DAPD,24.0,03:18:00,03:18:00,2.0
51027,KK,25.0,03:23:00,03:25:00,2.0
51027,SVJR,26.0,03:28:00,03:30:00,2.0
51027,PUNE,27.0,04:10:00,04:25:00,2.0
51028,DEHR,1.0,23:53:00,23:55:00,1.0
51028,AKRD,2.0,23:43:00,23:45:00,1.0
51028,CCH,3.0,23:38:00,23:40:00,1.0
51028,PMP,4.0,23:30:00,23:32:00,1.0
51028,KSWD,5.0,23:28:00,23:28:00,1.0
51028,DAPD,6.0,23:23:00,23:25:00,1.0
51028,KK,7.0,23:18:00,23:20:00,1.0
51028,SVJR,8.0,23:12:00,23:14:00,1.0
51028,PUNE,9.0,22:55:00,23:05:00,1.0
51028,CSMT,1.0,04:10:00,None,2.0
51028,MSD,2.0,04:07:00,04:07:00,2.0
51028,SNRD,3.0,04:05:00,04:05:00,2.0
51028,BY,4.0,04:01:00,04:01:00,2.0
51028,CRD,5.0,03:56:00,03:56:00,2.0
51028,PR,6.0,03:52:00,03:52:00,2.0
51028,DR,7.0,03:48:00,03:50:00,2.0
51028,MTN,8.0,03:47:00,03:47:00,2.0
51028,SIN,9.0,03:44:00,03:44:00,2.0
51028,CLA,10.0,03:41:00,03:41:00,2.0
51028,VVH,11.0,03:38:00,03:38:00,2.0
51028,GC,12.0,03:36:00,03:36:00,2.0
51028,VK,13.0,03:32:00,03:32:00,2.0
51028,BND,14.0,03:27:00,03:27:00,2.0
51028,NHU,15.0,03:26:00,03:26:00,2.0
51028,MLND,16.0,03:23:00,03:23:00,2.0
51028,TNA,17.0,03:18:00,03:20:00,2.0
51028,KLVA,18.0,03:16:00,03:16:00,2.0
51028,MBQ,19.0,03:12:00,03:12:00,2.0
51028,DIVA,20.0,03:10:00,03:10:00,2.0
51028,KOPR,21.0,03:06:00,03:06:00,2.0
51028,DI,22.0,03:04:00,03:04:00,2.0
51028,THK,23.0,03:03:00,03:03:00,2.0
51028,KYN,24.0,02:55:00,03:00:00,2.0
51028,VLDI,25.0,02:50:00,02:50:00,2.0
51028,ULNR,26.0,02:43:00,02:45:00,2.0
51028,ABH,27.0,02:38:00,02:40:00,2.0
51028,BUD,28.0,02:28:00,02:30:00,2.0
51028,VGI,29.0,02:17:00,02:17:00,2.0
51028,SHLU,30.0,02:13:00,02:13:00,2.0
51028,NRL,31.0,02:09:00,02:09:00,2.0
51028,BVS,32.0,02:02:00,02:02:00,2.0
51028,KJT,33.0,01:53:00,01:55:00,2.0
51028,PDI,34.0,01:49:00,01:49:00,2.0
51028,KAD,35.0,01:18:00,01:20:00,2.0
51028,LNL,36.0,01:13:00,01:15:00,2.0
51028,MVL,37.0,00:54:00,00:54:00,2.0
51028,KMST,38.0,00:29:00,00:31:00,2.0
51028,KNHE,39.0,00:27:00,00:27:00,2.0
51028,VDN,40.0,00:23:00,00:25:00,2.0
51028,TGN,41.0,00:18:00,00:20:00,2.0
51028,GRWD,42.0,00:10:00,00:10:00,2.0
51029,CSMT,1.0,None,22:55:00,1.0
51029,MSD,2.0,22:56:00,22:56:00,1.0
51029,SNRD,3.0,22:58:00,22:58:00,1.0
51029,BY,4.0,23:01:00,23:01:00,1.0
51029,CRD,5.0,23:03:00,23:03:00,1.0
51029,PR,6.0,23:06:00,23:06:00,1.0
51029,DR,7.0,23:08:00,23:10:00,1.0
51029,MTN,8.0,23:11:00,23:11:00,1.0
51029,SIN,9.0,23:14:00,23:14:00,1.0
51029,CLA,10.0,23:16:00,23:16:00,1.0
51029,VVH,11.0,23:18:00,23:18:00,1.0
51029,GC,12.0,23:20:00,23:20:00,1.0
51029,VK,13.0,23:23:00,23:23:00,1.0
51029,BND,14.0,23:26:00,23:26:00,1.0
51029,NHU,15.0,23:28:00,23:28:00,1.0
51029,MLND,16.0,23:30:00,23:30:00,1.0
51029,TNA,17.0,23:33:00,23:35:00,1.0
51029,KLVA,18.0,23:37:00,23:37:00,1.0
51029,MBQ,19.0,23:40:00,23:40:00,1.0
51029,DIVA,20.0,23:42:00,23:42:00,1.0
51029,KOPR,21.0,23:45:00,23:45:00,1.0
51029,DI,22.0,23:46:00,23:46:00,1.0
51029,THK,23.0,23:47:00,23:47:00,1.0
51029,KYN,24.0,23:50:00,23:55:00,1.0
51029,VLDI,1.0,00:03:00,00:03:00,2.0
51029,ULNR,2.0,00:08:00,00:10:00,2.0
51029,ABH,3.0,00:16:00,00:18:00,2.0
51029,BUD,4.0,00:24:00,00:26:00,2.0
51029,VGI,5.0,00:35:00,00:35:00,2.0
51029,SHLU,6.0,00:38:00,00:38:00,2.0
51029,NRL,7.0,00:42:00,00:42:00,2.0
51029,BVS,8.0,00:48:00,00:48:00,2.0
51029,KJT,9.0,00:53:00,00:55:00,2.0
51029,PDI,10.0,01:00:00,01:00:00,2.0
51029,KAD,11.0,01:38:00,01:40:00,2.0
51029,LNL,12.0,01:53:00,01:55:00,2.0
51029,MVL,13.0,02:02:00,02:02:00,2.0
51029,KMST,14.0,02:11:00,02:13:00,2.0
51029,KNHE,15.0,02:16:00,02:16:00,2.0
51029,VDN,16.0,02:20:00,02:20:00,2.0
51029,TGN,17.0,02:23:00,02:25:00,2.0
51029,GRWD,18.0,02:29:00,02:29:00,2.0
51029,DEHR,19.0,02:38:00,02:40:00,2.0
51029,AKRD,20.0,02:51:00,02:51:00,2.0
51029,CCH,21.0,02:58:00,03:00:00,2.0
51029,PMP,22.0,03:03:00,03:05:00,2.0
51029,KSWD,23.0,03:10:00,03:10:00,2.0
51029,DAPD,24.0,03:18:00,03:18:00,2.0
51029,KK,25.0,03:23:00,03:25:00,2.0
51029,SVJR,26.0,03:28:00,03:30:00,2.0
51029,PUNE,27.0,04:10:00,04:25:00,2.0
51030,DEHR,1.0,23:54:00,23:55:00,1.0
51030,AKRD,2.0,23:44:00,23:45:00,1.0
51030,CCH,3.0,23:39:00,23:40:00,1.0
51030,PMP,4.0,23:31:00,23:32:00,1.0
51030,KSWD,5.0,23:28:00,23:28:00,1.0
51030,DAPD,6.0,23:24:00,23:25:00,1.0
51030,KK,7.0,23:19:00,23:20:00,1.0
51030,SVJR,8.0,23:13:00,23:14:00,1.0
51030,PUNE,9.0,22:55:00,23:05:00,1.0
51030,CSMT,1.0,04:10:00,None,2.0
51030,MSD,2.0,04:07:00,04:07:00,2.0
51030,SNRD,3.0,04:05:00,04:05:00,2.0
51030,BY,4.0,04:01:00,04:01:00,2.0
51030,CRD,5.0,03:56:00,03:56:00,2.0
51030,PR,6.0,03:52:00,03:52:00,2.0
51030,DR,7.0,03:49:00,03:50:00,2.0
51030,MTN,8.0,03:48:00,03:48:00,2.0
51030,SIN,9.0,03:44:00,03:44:00,2.0
51030,CLA,10.0,03:41:00,03:41:00,2.0
51030,VVH,11.0,03:38:00,03:38:00,2.0
51030,GC,12.0,03:37:00,03:37:00,2.0
51030,VK,13.0,03:32:00,03:32:00,2.0
51030,BND,14.0,03:28:00,03:28:00,2.0
51030,NHU,15.0,03:26:00,03:26:00,2.0
51030,MLND,16.0,03:23:00,03:23:00,2.0
51030,TNA,17.0,03:19:00,03:20:00,2.0
51030,KLVA,18.0,03:17:00,03:17:00,2.0
51030,MBQ,19.0,03:13:00,03:13:00,2.0
51030,DIVA,20.0,03:10:00,03:10:00,2.0
51030,KOPR,21.0,03:06:00,03:06:00,2.0
51030,DI,22.0,03:05:00,03:05:00,2.0
51030,THK,23.0,03:03:00,03:03:00,2.0
51030,KYN,24.0,02:55:00,03:00:00,2.0
51030,VLDI,25.0,02:50:00,02:50:00,2.0
51030,ULNR,26.0,02:44:00,02:45:00,2.0
51030,ABH,27.0,02:39:00,02:40:00,2.0
51030,BUD,28.0,02:29:00,02:30:00,2.0
51030,VGI,29.0,02:18:00,02:18:00,2.0
51030,SHLU,30.0,02:14:00,02:14:00,2.0
51030,NRL,31.0,02:09:00,02:09:00,2.0
51030,BVS,32.0,02:02:00,02:02:00,2.0
51030,KJT,33.0,01:54:00,01:55:00,2.0
51030,PDI,34.0,01:48:00,01:48:00,2.0
51030,KAD,35.0,01:19:00,01:20:00,2.0
51030,LNL,36.0,01:14:00,01:15:00,2.0
51030,MVL,37.0,00:56:00,00:56:00,2.0
51030,KMST,38.0,00:30:00,00:31:00,2.0
51030,KNHE,39.0,00:28:00,00:28:00,2.0
51030,VDN,40.0,00:24:00,00:25:00,2.0
51030,TGN,41.0,00:19:00,00:20:00,2.0
51030,GRWD,42.0,00:11:00,00:11:00,2.0
51033,CSMT,1.0,None,22:55:00,1.0
51033,MSD,2.0,22:56:00,22:56:00,1.0
51033,SNRD,3.0,22:58:00,22:58:00,1.0
51033,BY,4.0,23:01:00,23:01:00,1.0
51033,CRD,5.0,23:03:00,23:03:00,1.0
51033,PR,6.0,23:06:00,23:06:00,1.0
51033,DR,7.0,23:08:00,23:10:00,1.0
51033,MTN,8.0,23:11:00,23:11:00,1.0
51033,SIN,9.0,23:14:00,23:14:00,1.0
51033,CLA,10.0,23:16:00,23:16:00,1.0
51033,VVH,11.0,23:18:00,23:18:00,1.0
51033,GC,12.0,23:20:00,23:20:00,1.0
51033,VK,13.0,23:23:00,23:23:00,1.0
51033,BND,14.0,23:26:00,23:26:00,1.0
51033,NHU,15.0,23:28:00,23:28:00,1.0
51033,MLND,16.0,23:30:00,23:30:00,1.0
51033,TNA,17.0,23:33:00,23:35:00,1.0
51033,KLVA,18.0,23:37:00,23:37:00,1.0
51033,MBQ,19.0,23:40:00,23:40:00,1.0
51033,DIVA,20.0,23:42:00,23:42:00,1.0
51033,KOPR,21.0,23:45:00,23:45:00,1.0
51033,DI,22.0,23:46:00,23:46:00,1.0
51033,THK,23.0,23:47:00,23:47:00,1.0
51033,KYN,24.0,23:50:00,23:55:00,1.0
51033,VLDI,1.0,00:03:00,00:03:00,2.0
51033,ULNR,2.0,00:08:00,00:10:00,2.0
51033,ABH,3.0,00:16:00,00:18:00,2.0
51033,BUD,4.0,00:24:00,00:26:00,2.0
51033,VGI,5.0,00:35:00,00:35:00,2.0
51033,SHLU,6.0,00:38:00,00:38:00,2.0
51033,NRL,7.0,00:42:00,00:42:00,2.0
51033,BVS,8.0,00:48:00,00:48:00,2.0
51033,KJT,9.0,00:53:00,00:55:00,2.0
51033,PDI,10.0,01:00:00,01:00:00,2.0
51033,KAD,11.0,01:38:00,01:40:00,2.0
51033,LNL,12.0,01:53:00,01:55:00,2.0
51033,MVL,13.0,02:02:00,02:02:00,2.0
51033,KMST,14.0,02:11:00,02:13:00,2.0
51033,KNHE,15.0,02:16:00,02:16:00,2.0
51033,VDN,16.0,02:20:00,02:20:00,2.0
51033,TGN,17.0,02:23:00,02:25:00,2.0
51033,GRWD,18.0,02:29:00,02:29:00,2.0
51033,DEHR,19.0,02:38:00,02:40:00,2.0
51033,AKRD,20.0,02:51:00,02:51:00,2.0
51033,CCH,21.0,02:58:00,03:00:00,2.0
51033,PMP,22.0,03:03:00,03:05:00,2.0
51033,KSWD,23.0,03:10:00,03:10:00,2.0
51033,DAPD,24.0,03:18:00,03:18:00,2.0
51033,KK,25.0,03:23:00,03:25:00,2.0
51033,SVJR,26.0,03:28:00,03:30:00,2.0
51033,PUNE,27.0,04:10:00,04:25:00,2.0
51034,DEHR,1.0,23:53:00,23:55:00,1.0
51034,AKRD,2.0,23:43:00,23:45:00,1.0
51034,CCH,3.0,23:38:00,23:40:00,1.0
51034,PMP,4.0,23:30:00,23:32:00,1.0
51034,KSWD,5.0,23:28:00,23:28:00,1.0
51034,DAPD,6.0,23:23:00,23:25:00,1.0
51034,KK,7.0,23:18:00,23:20:00,1.0
51034,SVJR,8.0,23:12:00,23:14:00,1.0
51034,PUNE,9.0,22:55:00,23:05:00,1.0
51034,CSMT,1.0,04:10:00,None,2.0
51034,MSD,2.0,04:07:00,04:07:00,2.0
51034,SNRD,3.0,04:05:00,04:05:00,2.0
51034,BY,4.0,04:01:00,04:01:00,2.0
51034,CRD,5.0,03:56:00,03:56:00,2.0
51034,PR,6.0,03:52:00,03:52:00,2.0
51034,DR,7.0,03:48:00,03:50:00,2.0
51034,MTN,8.0,03:47:00,03:47:00,2.0
51034,SIN,9.0,03:44:00,03:44:00,2.0
51034,CLA,10.0,03:41:00,03:41:00,2.0
51034,VVH,11.0,03:38:00,03:38:00,2.0
51034,GC,12.0,03:36:00,03:36:00,2.0
51034,VK,13.0,03:32:00,03:32:00,2.0
51034,BND,14.0,03:27:00,03:27:00,2.0
51034,NHU,15.0,03:26:00,03:26:00,2.0
51034,MLND,16.0,03:23:00,03:23:00,2.0
51034,TNA,17.0,03:18:00,03:20:00,2.0
51034,KLVA,18.0,03:16:00,03:16:00,2.0
51034,MBQ,19.0,03:12:00,03:12:00,2.0
51034,DIVA,20.0,03:10:00,03:10:00,2.0
51034,KOPR,21.0,03:06:00,03:06:00,2.0
51034,DI,22.0,03:04:00,03:04:00,2.0
51034,THK,23.0,03:03:00,03:03:00,2.0
51034,KYN,24.0,02:55:00,03:00:00,2.0
51034,VLDI,25.0,02:50:00,02:50:00,2.0
51034,ULNR,26.0,02:43:00,02:45:00,2.0
51034,ABH,27.0,02:38:00,02:40:00,2.0
51034,BUD,28.0,02:28:00,02:30:00,2.0
51034,VGI,29.0,02:17:00,02:17:00,2.0
51034,SHLU,30.0,02:13:00,02:13:00,2.0
51034,NRL,31.0,02:09:00,02:09:00,2.0
51034,BVS,32.0,02:02:00,02:02:00,2.0
51034,KJT,33.0,01:53:00,01:55:00,2.0
51034,PDI,34.0,01:49:00,01:49:00,2.0
51034,KAD,35.0,01:18:00,01:20:00,2.0
51034,LNL,36.0,01:13:00,01:15:00,2.0
51034,MVL,37.0,00:54:00,00:54:00,2.0
51034,KMST,38.0,00:29:00,00:31:00,2.0
51034,KNHE,39.0,00:27:00,00:27:00,2.0
51034,VDN,40.0,00:23:00,00:25:00,2.0
51034,TGN,41.0,00:18:00,00:20:00,2.0
51034,GRWD,42.0,00:10:00,00:10:00,2.0
